,osm_id,highway,permlanes,lit,maxspeed,name,oneway,length,freespeed,modes,pav,obst,cross,x_start,y_start,x_end,y_end,capacity,id,inf,geometry,from1,to1
494,23184837,secondary,2,yes,50,,0,15.574,50.0,"car,bicycle,escooter,walk",,,,473446.143,4202122.872,473448.6353,4202134.337,1200.0,495,,"LINESTRING (473456.6582415231 4202122.872908955, 473448.635269385 4202131.234932878, 473446.14302745427 4202134.337587793)",999.0,999.0
495,23184837,secondary,2,yes,50,,0,0.0,50.0,"car,bicycle,escooter,walk",,,,473456.6582,4202122.872,473456.6582,4202122.872,1200.0,496,,"LINESTRING (473456.6582415234 4202122.872908955, 473456.6582415231 4202122.872908955)",999.0,999.0
496,23184837,secondary,2,yes,50,,0,8.711,50.0,"car,bicycle,escooter,walk",,,,473464.4743,4202108.443,473464.4743,4202114.726,1200.0,497,,"LINESTRING (473470.50301205163 4202108.443115978, 473464.4743351205 4202114.726530514)",999.0,999.0
497,23184837,secondary,2,yes,50,,0,0.0,50.0,"car,bicycle,escooter,walk",,,,473464.4743,4202114.726,473464.4743,4202114.726,1200.0,498,,"LINESTRING (473464.4743351205 4202114.726530514, 473464.47433512 4202114.726530514)",999.0,999.0
498,23184837,secondary,2,yes,50,,0,11.294,50.0,"car,bicycle,escooter,walk",,,,473456.6582,4202114.726,473456.6582,4202122.872,1200.0,499,,"LINESTRING (473464.47433512 4202114.726530514, 473456.6582415234 4202122.872908955)",999.0,999.0
499,23184908,primary,1,yes,,Πέτρου Ράλλη,0,8.555,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,474174.876,4202627.01,474174.876,4202633.706,1200.0,500,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474180.1950912265 4202627.01025416, 474174.87601750984 4202633.706355626)",999.0,999.0
500,23184912,primary,2,yes,,Πέτρου Ράλλη,0,10.705,30.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,473870.9962,4202831.045,473870.9962,4202831.519,1200.0,501,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (473881.6867176145 4202831.045941738, 473870.9962240839 4202831.519879104)",999.0,999.0
501,23184912,primary,2,yes,,Πέτρου Ράλλη,0,100.379,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,473989.4395,4202760.606,474056.4176,4202819.685,1200.0,502,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474068.31614861515 4202760.606339617, 474056.4175633018 4202775.245353037, 474044.8870883413 4202786.843093729, 474035.72490735963 4202794.672047682, 474027.1053141686 4202801.877958622, 474015.8152488067 4202808.925883579, 474005.9321800079 4202813.739210075, 473994.44001887576 4202817.969581329, 473989.43947318033 4202819.685889903)",999.0,999.0
502,23184912,primary,2,yes,,Πέτρου Ράλλη,0,8.76,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,473981.0798,4202819.685,473983.412,4202822.251,1200.0,503,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (473989.43947318033 4202819.685889903, 473983.41195182735 4202821.754686465, 473981.0798080938 4202822.250964494)",999.0,999.0
503,23184912,primary,2,yes,,Πέτρου Ράλλη,0,9.79,30.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,473881.6867,4202830.612,473881.6867,4202831.045,1200.0,504,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (473891.46373337234 4202830.6125135, 473881.6867176145 4202831.045941738)",999.0,999.0
504,23184912,primary,2,yes,,Πέτρου Ράλλη,0,14.545,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,473966.8585,4202822.251,473966.8585,4202825.277,1200.0,505,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (473981.0798080938 4202822.250964494, 473966.8584536334 4202825.277271285)",999.0,999.0
505,23184912,primary,2,yes,,Πέτρου Ράλλη,0,75.671,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,473891.4637,4202825.277,473965.8932,4202830.612,1200.0,506,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (473966.8584536334 4202825.277271285, 473965.89319598884 4202825.482679262, 473942.70677200286 4202828.341032724, 473891.46373337234 4202830.6125135)",999.0,999.0
506,23184916,primary,2,yes,50,Πέτρου Ράλλη,0,21.147,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,473870.2143,4202823.778,473870.2143,4202823.156,1200.0,507,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (473849.0847895379 4202823.778374789, 473870.21433259174 4202823.156457825)",999.0,999.0
507,23184933,secondary_link,1,yes,30,,0,23.54,30.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,473870.0476,4202889.367,473881.8368,4202872.953,1200.0,508,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (473886.1194769229 4202889.367468427, 473881.8367642385 4202882.102506369, 473876.64631661255 4202876.626783278, 473870.0475568728 4202872.952986395)",999.0,999.0
508,23184933,secondary_link,1,yes,30,,0,17.024,30.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,473853.1143,4202872.953,473862.0964,4202872.94,1200.0,509,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (473870.0475568728 4202872.952986395, 473862.09642732673 4202872.101714996, 473853.1142981268 4202872.940224186)",999.0,999.0
509,23199924,secondary,2,yes,,Θεόδωρου Δηληγιάννη,0,4.983,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475367.1456,4204755.515,475367.1456,4204750.751,1200.0,510,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475365.69350787374 4204755.515858586, 475367.1456216436 4204750.751590059)",999.0,999.0
510,23199927,secondary,2,yes,,Θεόδωρου Δηληγιάννη,0,11.962,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475377.5841,4204021.126,475377.5841,4204031.529,1200.0,511,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475383.4804545117 4204021.126302694, 475377.5840576856 4204031.529216658)",999.0,999.0
511,23199927,secondary,2,yes,,Θεόδωρου Δηληγιάννη,0,85.295,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475316.5679,4204064.938,475346.0494,4204139.104,1200.0,512,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475358.62823429564 4204064.938663535, 475346.04941519984 4204087.133811539, 475316.567928765 4204139.10418782)",999.0,999.0
512,23199927,secondary,2,yes,,Θεόδωρου Δηληγιάννη,0,18.087,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475368.6652,4204031.529,475368.6652,4204047.255,1200.0,513,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475377.5840576856 4204031.529216658, 475368.66521411145 4204047.25586752)",999.0,999.0
513,23199927,secondary,2,yes,,Θεόδωρου Δηληγιάννη,0,1.789,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475367.7829,4204047.255,475367.7829,4204048.811,1200.0,514,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475368.66521411145 4204047.25586752, 475367.7829413867 4204048.811861341)",999.0,999.0
514,23199927,secondary,2,yes,,Θεόδωρου Δηληγιάννη,0,18.551,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475358.6282,4204048.811,475358.6282,4204064.938,1200.0,515,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475367.7829413867 4204048.811861341, 475358.62823429564 4204064.938663535)",999.0,999.0
515,23199931,residential,1,,,Κοδράτου,0,123.515,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475351.7656,4204058.05,475340.1503,4204048.859,1200.0,516,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475228.6414074219 4204058.050558103, 475340.15027694515 4204049.726813431, 475351.7656136085 4204048.8598447805)",999.0,999.0
516,23199934,residential,1,,,Σάμου,0,71.952,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475412.8826,4204697.304,475412.8826,4204626.734,1200.0,517,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475426.77406662813 4204697.304270342, 475412.8825738373 4204626.734798407)",999.0,999.0
517,23199934,residential,1,,,Σάμου,0,56.543,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475401.9601,4204626.734,475401.9601,4204571.279,1200.0,518,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475412.8825738373 4204626.734798407, 475401.96011560917 4204571.279474614)",999.0,999.0
518,23199936,residential,1,,,Ελευσινίων,0,96.754,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475304.9997,4204129.077,475295.4174,4204135.144,1200.0,519,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475208.4736400782 4204129.07732108, 475295.41736306046 4204134.5409200825, 475304.9997016636 4204135.144579625)",999.0,999.0
519,23199936,residential,1,,,Ελευσινίων,0,33.305,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475136.3557,4204122.472,475136.3557,4204124.557,1200.0,520,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475103.1292364686 4204122.472027107, 475136.3556986937 4204124.557300443)",999.0,999.0
520,23199936,residential,1,,,Ελευσινίων,0,72.287,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475208.4736,4204124.557,475202.4748,4204129.077,1200.0,521,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475136.3556986937 4204124.557300443, 475202.47481106373 4204128.707067555, 475208.4736400782 4204129.07732108)",999.0,999.0
521,23199937,residential,1,,,Βίκτωρος Ουγκώ,0,118.397,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475212.7563,4204087.167,475322.8363,4204087.39,1200.0,522,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475330.9980817704 4204087.167845448, 475322.83627688163 4204085.894170708, 475212.75628026074 4204087.3901961185)",999.0,999.0
522,23199938,residential,1,,,Οδυσσέως,0,28.324,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475228.0609,4203922.827,475228.0609,4203938.189,1200.0,523,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475204.27782191813 4203922.827030369, 475228.060875836 4203938.189025995)",999.0,999.0
523,23199941,primary,2,yes,,Δεληγιώργη,0,68.518,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475613.5564,4203657.189,475609.5733,4203597.397,1200.0,524,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475580.15153666754 4203657.1891129995, 475609.5733442834 4203604.665161702, 475610.3420731727 4203603.287058142, 475613.5563837166 4203597.396989264)",999.0,999.0
524,23199941,primary,2,yes,,Δεληγιώργη,0,118.376,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,475498.8941,4203905.495,475481.6332,4203802.258,1200.0,525,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475441.0670235738 4203905.49577204, 475481.63317318534 4203833.066263591, 475489.04071266926 4203819.851800052, 475498.8941287673 4203802.258485074)",999.0,999.0
525,23199941,primary,2,yes,,Δεληγιώργη,0,69.195,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475532.6913,4203802.258,475532.6913,4203741.91,1200.0,526,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475498.8941287673 4203802.258485074, 475532.69130907685 4203741.910071628)",999.0,999.0
526,23199941,primary,2,yes,,Δεληγιώργη,0,97.146,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,475580.1515,4203741.91,475562.9162,4203657.189,1200.0,527,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475532.69130907685 4203741.910071628, 475562.9161776636 4203687.952250784, 475576.97174263984 4203662.857186244, 475580.15153666754 4203657.1891129995)",999.0,999.0
527,23199945,residential,1,,,Ακομινάτου,0,96.147,30.0,"car,bicycle,escooter,walk",0: bad condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,475498.8941,4203896.141,475502.0903,4203802.258,1200.0,528,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475519.45941875747 4203896.14170645, 475502.0903070313 4203816.872655331, 475498.8941287673 4203802.258485074)",999.0,999.0
528,23199947,residential,1,,,Νικηφόρου,0,39.995,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475631.4762,4203967.184,475631.4762,4203928.018,1200.0,529,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475639.50447185524 4203967.183998191, 475631.47623477085 4203928.018949108)",999.0,999.0
529,23199947,residential,1,,,Νικηφόρου,0,54.562,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,475620.4989,4203928.018,475621.0244,4203874.594,1200.0,530,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475631.47623477085 4203928.018949108, 475621.0243739776 4203877.066720405, 475620.4989259981 4203874.594011565)",999.0,999.0
530,23199949,residential,1,,,Νικηφόρου,0,49.077,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475610.9823,4203780.074,475610.3051,4203828.132,1200.0,531,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475601.12718440813 4203780.074572106, 475610.3050874012 4203824.817143488, 475610.98232985416 4203828.13264907)",999.0,999.0
531,23199949,residential,1,,,Νικηφόρου,0,47.444,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,475620.4989,4203828.132,475618.6364,4203874.594,1200.0,532,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475610.98232985416 4203828.13264907, 475618.6364381824 4203865.445856684, 475620.4989259981 4203874.594011565)",999.0,999.0
532,23199951,residential,1,,,Βούλγαρη,0,67.744,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475651.4426,4203635.261,475651.4426,4203695.545,1200.0,533,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475682.29077667714 4203635.261707473, 475651.4425708197 4203695.545275086)",999.0,999.0
533,23199951,residential,1,,,Βούλγαρη,0,92.865,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475609.0338,4203695.545,475609.0338,4203778.12,1200.0,534,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475651.4425708197 4203695.545275086, 475609.03378741903 4203778.120532424)",999.0,999.0
534,23199957,residential,1,,,Καλλέργη,0,119.806,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475459.3256,4203883.692,475459.3256,4203779.42,1200.0,535,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475400.4217606924 4203883.692781463, 475459.3255850649 4203779.420126633)",999.0,999.0
535,23199957,residential,1,,,Καλλέργη,0,67.521,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475492.4158,4203779.42,475489.2451,4203720.593,1200.0,536,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475459.3255850649 4203779.420126633, 475489.2451458824 4203726.361660601, 475492.41577491467 4203720.593721055)",999.0,999.0
536,23199968,pedestrian,,,,Κρήτης,yes,87.762,,walk,,,,475437.3573,4204389.84,475437.3573,4204407.017,1200.0,537,,"LINESTRING (475523.3874788951 4204389.8406597525, 475437.35725567065 4204407.01758761)",999.0,999.0
537,23199971,residential,1,,,Ψηλορείτη,0,38.791,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475345.4238,4204477.323,475345.4238,4204484.827,1200.0,538,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475383.4671970728 4204477.323677929, 475345.42384782707 4204484.827160256)",999.0,999.0
538,23199971,residential,1,,,Ψηλορείτη,0,43.337,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475302.9224,4204484.827,475302.9224,4204493.209,1200.0,539,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475345.42384782707 4204484.827160256, 475302.92244165915 4204493.209646526)",999.0,999.0
